

Measurement ID,766
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,4/13/2019 1:36:15 PM
End Time,4/15/2019 11:28:10 AM
Test section,Mixed3
Comment,40 deg
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
4/13/2019 6:25:20 PM,28,TABLE,04:48:59.951,00:00:01.263,1,1,Turnigy_CyclesB,4.1936,-0.0026,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.052,00:00:01.364,1,1,Turnigy_CyclesB,4.1936,-0.0460,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.149,00:00:01.461,1,1,Turnigy_CyclesB,4.1936,-0.0536,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.245,00:00:01.557,1,1,Turnigy_CyclesB,4.1936,-0.0562,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.346,00:00:01.658,1,1,Turnigy_CyclesB,4.1936,-0.0562,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.452,00:00:01.764,1,1,Turnigy_CyclesB,4.1936,-0.0562,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.547,00:00:01.859,1,1,Turnigy_CyclesB,4.1936,-0.0562,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.646,00:00:01.958,1,1,Turnigy_CyclesB,4.1936,-0.0587,37.7519,-0.0000,-0.0000,49.0000,
4/13/2019 6:25:20 PM,28,TABLE,04:49:00.755,00:00:02.067,1,1,Turnigy_CyclesB,4.1936,-0.0587,37.7519,-0.0000,-0.0001,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:00.850,00:00:02.162,1,1,Turnigy_CyclesB,4.1936,-0.0587,37.7519,-0.0000,-0.0001,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:00.947,00:00:02.259,1,1,Turnigy_CyclesB,4.1934,-0.1252,37.7519,-0.0000,-0.0001,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.047,00:00:02.359,1,1,Turnigy_CyclesB,4.1927,-0.7203,37.7519,-0.0000,-0.0001,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.151,00:00:02.463,1,1,Turnigy_CyclesB,4.1924,-0.8301,37.7519,-0.0001,-0.0002,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.261,00:00:02.573,1,1,Turnigy_CyclesB,4.1924,-0.8607,37.7519,-0.0001,-0.0003,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.346,00:00:02.658,1,1,Turnigy_CyclesB,4.1924,-0.8709,37.7519,-0.0001,-0.0004,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.450,00:00:02.762,1,1,Turnigy_CyclesB,4.1922,-0.8735,37.7519,-0.0001,-0.0005,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.558,00:00:02.870,1,1,Turnigy_CyclesB,4.1922,-0.8735,37.7519,-0.0001,-0.0006,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.656,00:00:02.968,1,1,Turnigy_CyclesB,4.1922,-0.8735,37.7519,-0.0002,-0.0007,49.0000,
4/13/2019 6:25:21 PM,28,TABLE,04:49:01.751,00:00:03.063,1,1,Turnigy_CyclesB,4.1922,-0.8761,37.7519,-0.0002,-0.0008,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:01.849,00:00:03.161,1,1,Turnigy_CyclesB,4.1921,-0.8761,37.7519,-0.0002,-0.0009,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:01.949,00:00:03.261,1,1,Turnigy_CyclesB,4.1922,-0.8199,37.7519,-0.0002,-0.0010,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.054,00:00:03.366,1,1,Turnigy_CyclesB,4.1924,-0.6513,37.7519,-0.0003,-0.0011,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.149,00:00:03.461,1,1,Turnigy_CyclesB,4.1924,-0.6053,37.7519,-0.0003,-0.0012,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.251,00:00:03.563,1,1,Turnigy_CyclesB,4.1924,-0.5925,37.7519,-0.0003,-0.0013,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.347,00:00:03.659,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0003,-0.0013,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.452,00:00:03.764,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0003,-0.0014,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.553,00:00:03.865,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0003,-0.0015,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.648,00:00:03.960,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0004,-0.0015,49.0000,
4/13/2019 6:25:22 PM,28,TABLE,04:49:02.753,00:00:04.065,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0004,-0.0016,49.0000,
4/13/2019 6:25:23 PM,28,TABLE,04:49:02.855,00:00:04.167,1,1,Turnigy_CyclesB,4.1924,-0.5874,37.7519,-0.0004,-0.0017,49.0000,
