

Measurement ID,766
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,4/13/2019 1:36:15 PM
End Time,4/15/2019 11:28:10 AM
Test section,Mixed7
Comment,40 deg
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
4/14/2019 7:56:17 PM,57,TABLE,30:19:55.509,00:00:02.098,1,1,Turnigy_CyclesB,4.1941,-0.0026,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:55.615,00:00:02.204,1,1,Turnigy_CyclesB,4.1939,-0.0715,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:55.710,00:00:02.299,1,1,Turnigy_CyclesB,4.1939,-0.0868,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:55.812,00:00:02.401,1,1,Turnigy_CyclesB,4.1939,-0.0919,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:55.908,00:00:02.497,1,1,Turnigy_CyclesB,4.1939,-0.0919,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:56.015,00:00:02.604,1,1,Turnigy_CyclesB,4.1939,-0.0919,37.5416,-0.0000,-0.0000,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:56.115,00:00:02.704,1,1,Turnigy_CyclesB,4.1939,-0.0945,37.5416,-0.0000,-0.0001,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:56.211,00:00:02.800,1,1,Turnigy_CyclesB,4.1939,-0.0919,37.5416,-0.0000,-0.0001,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:56.316,00:00:02.905,1,1,Turnigy_CyclesB,4.1939,-0.0945,37.5416,-0.0000,-0.0001,53.0000,
4/14/2019 7:56:17 PM,57,TABLE,30:19:56.418,00:00:03.007,1,1,Turnigy_CyclesB,4.1939,-0.0919,37.5416,-0.0000,-0.0001,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:56.513,00:00:03.102,1,1,Turnigy_CyclesB,4.1937,-0.2350,37.5416,-0.0000,-0.0001,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:56.610,00:00:03.199,1,1,Turnigy_CyclesB,4.1932,-0.6079,37.5416,-0.0000,-0.0002,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:56.710,00:00:03.299,1,1,Turnigy_CyclesB,4.1929,-0.7305,37.5416,-0.0001,-0.0003,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:56.815,00:00:03.404,1,1,Turnigy_CyclesB,4.1929,-0.7662,37.5416,-0.0001,-0.0003,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:56.910,00:00:03.499,1,1,Turnigy_CyclesB,4.1927,-0.7739,37.5416,-0.0001,-0.0004,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:57.011,00:00:03.600,1,1,Turnigy_CyclesB,4.1927,-0.7764,37.5416,-0.0001,-0.0005,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:57.117,00:00:03.706,1,1,Turnigy_CyclesB,4.1927,-0.7764,37.5416,-0.0001,-0.0006,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:57.212,00:00:03.801,1,1,Turnigy_CyclesB,4.1927,-0.7764,37.5416,-0.0002,-0.0007,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:57.312,00:00:03.901,1,1,Turnigy_CyclesB,4.1927,-0.7790,37.5416,-0.0002,-0.0008,53.0000,
4/14/2019 7:56:18 PM,57,TABLE,30:19:57.409,00:00:03.998,1,1,Turnigy_CyclesB,4.1927,-0.7764,37.5416,-0.0002,-0.0009,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:57.515,00:00:04.104,1,1,Turnigy_CyclesB,4.1922,-2.7916,37.5416,-0.0002,-0.0010,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:57.616,00:00:04.205,1,1,Turnigy_CyclesB,4.1905,-2.7942,37.5416,-0.0003,-0.0013,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:57.713,00:00:04.302,1,1,Turnigy_CyclesB,4.1900,-2.7942,37.5416,-0.0004,-0.0016,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:57.809,00:00:04.398,1,1,Turnigy_CyclesB,4.1897,-2.7942,37.5416,-0.0005,-0.0020,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:57.910,00:00:04.499,1,1,Turnigy_CyclesB,4.1895,-2.7967,37.5416,-0.0006,-0.0023,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:58.017,00:00:04.606,1,1,Turnigy_CyclesB,4.1894,-2.7967,37.5416,-0.0006,-0.0026,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:58.111,00:00:04.700,1,1,Turnigy_CyclesB,4.1892,-2.7967,37.5416,-0.0007,-0.0029,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:58.211,00:00:04.800,1,1,Turnigy_CyclesB,4.1892,-2.7993,37.5416,-0.0008,-0.0033,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:58.308,00:00:04.897,1,1,Turnigy_CyclesB,4.1890,-2.7993,37.5416,-0.0009,-0.0036,53.0000,
4/14/2019 7:56:19 PM,57,TABLE,30:19:58.413,00:00:05.002,1,1,Turnigy_CyclesB,4.1889,-2.7993,37.5416,-0.0009,-0.0039,53.0000,
4/14/2019 7:56:20 PM,57,TABLE,30:19:58.511,00:00:05.100,1,1,Turnigy_CyclesB,4.1889,-2.7993,37.5416,-0.0010,-0.0043,53.0000,
4/14/2019 7:56:20 PM,57,TABLE,30:19:58.608,00:00:05.197,1,1,Turnigy_CyclesB,4.1865,-5.0673,37.5416,-0.0011,-0.0048,53.0000,
4/14/2019 7:56:20 PM,57,TABLE,30:19:58.715,00:00:05.304,1,1,Turnigy_CyclesB,4.1857,-5.1158,37.6468,-0.0013,-0.0054,53.0000,
4/14/2019 7:56:20 PM,57,TABLE,30:19:58.814,00:00:05.403,1,1,Turnigy_CyclesB,4.1853,-5.1261,37.6468,-0.0015,-0.0061,53.0000,
