

Measurement ID,806
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,5/23/2019 3:56:04 AM
End Time,5/24/2019 11:08:58 PM
Test section,Mixed6
Comment,
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
5/24/2019 2:28:19 AM,50,TABLE,22:32:09.196,00:00:01.327,1,1,Turnigy_CyclesB,4.2007,-0.0051,10.5159,0.0000,0.0000,5.0000,
5/24/2019 2:28:19 AM,50,TABLE,22:32:09.297,00:00:01.428,1,1,Turnigy_CyclesB,4.2005,-0.0639,10.5159,-0.0000,-0.0000,5.0000,
5/24/2019 2:28:19 AM,50,TABLE,22:32:09.398,00:00:01.529,1,1,Turnigy_CyclesB,4.2003,-0.0843,10.5159,-0.0000,-0.0000,5.0000,
5/24/2019 2:28:19 AM,50,TABLE,22:32:09.500,00:00:01.631,1,1,Turnigy_CyclesB,4.2003,-0.0919,10.5159,-0.0000,-0.0000,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:09.600,00:00:01.731,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0000,-0.0000,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:09.700,00:00:01.831,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0000,-0.0000,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:09.800,00:00:01.931,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:09.903,00:00:02.034,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.003,00:00:02.134,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.102,00:00:02.233,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.204,00:00:02.335,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.305,00:00:02.436,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.404,00:00:02.535,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:20 AM,50,TABLE,22:32:10.494,00:00:02.625,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:10.595,00:00:02.726,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0000,-0.0001,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:10.693,00:00:02.824,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:10.799,00:00:02.930,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:10.898,00:00:03.029,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.000,00:00:03.131,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.099,00:00:03.230,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.201,00:00:03.332,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0000,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.300,00:00:03.431,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0001,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.404,00:00:03.535,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0001,-0.0002,5.0000,
5/24/2019 2:28:21 AM,50,TABLE,22:32:11.503,00:00:03.634,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0001,-0.0002,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:11.601,00:00:03.732,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:11.706,00:00:03.837,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:11.793,00:00:03.924,1,1,Turnigy_CyclesB,4.2001,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:11.904,00:00:04.035,1,1,Turnigy_CyclesB,4.2001,-0.0945,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:11.996,00:00:04.127,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:12.095,00:00:04.226,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:12.199,00:00:04.330,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:12.298,00:00:04.429,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:12.398,00:00:04.529,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:22 AM,50,TABLE,22:32:12.495,00:00:04.626,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.5159,-0.0001,-0.0003,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:12.601,00:00:04.732,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:12.701,00:00:04.832,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:12.798,00:00:04.929,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:12.904,00:00:05.035,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:12.993,00:00:05.124,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:13.105,00:00:05.236,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:13.195,00:00:05.326,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:13.295,00:00:05.426,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:13.408,00:00:05.539,1,1,Turnigy_CyclesB,4.2000,-0.0919,10.4107,-0.0001,-0.0004,5.0000,
5/24/2019 2:28:23 AM,50,TABLE,22:32:13.498,00:00:05.629,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:13.598,00:00:05.729,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:13.709,00:00:05.840,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:13.800,00:00:05.931,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:13.900,00:00:06.031,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:14.012,00:00:06.143,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:14.102,00:00:06.233,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:14.202,00:00:06.333,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
5/24/2019 2:28:24 AM,50,TABLE,22:32:14.309,00:00:06.440,1,1,Turnigy_CyclesB,4.2000,-0.0945,10.4107,-0.0001,-0.0005,5.0000,
