

Measurement ID,806
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,5/23/2019 3:56:04 AM
End Time,5/24/2019 11:08:58 PM
Test section,Mixed4
Comment,
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
5/23/2019 2:25:12 PM,36,TABLE,10:29:02.958,00:00:01.262,1,1,Turnigy_CyclesB,4.1995,-1.7317,10.4107,0.0000,0.0000,3.0000,
5/23/2019 2:25:12 PM,36,TABLE,10:29:03.051,00:00:01.355,1,1,Turnigy_CyclesB,4.1963,-1.6423,10.4107,-0.0000,-0.0002,3.0000,
5/23/2019 2:25:12 PM,36,TABLE,10:29:03.158,00:00:01.462,1,1,Turnigy_CyclesB,4.1949,-1.6167,10.4107,-0.0001,-0.0004,3.0000,
5/23/2019 2:25:12 PM,36,TABLE,10:29:03.255,00:00:01.559,1,1,Turnigy_CyclesB,4.1942,-1.6091,10.4107,-0.0001,-0.0006,3.0000,
5/23/2019 2:25:12 PM,36,TABLE,10:29:03.348,00:00:01.652,1,1,Turnigy_CyclesB,4.1939,-1.6065,10.4107,-0.0002,-0.0008,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.455,00:00:01.759,1,1,Turnigy_CyclesB,4.1936,-1.6065,10.4107,-0.0002,-0.0009,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.554,00:00:01.858,1,1,Turnigy_CyclesB,4.1934,-1.6065,10.4107,-0.0003,-0.0011,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.649,00:00:01.953,1,1,Turnigy_CyclesB,4.1932,-1.6065,10.4107,-0.0003,-0.0013,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.755,00:00:02.059,1,1,Turnigy_CyclesB,4.1931,-1.6065,10.4107,-0.0004,-0.0015,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.847,00:00:02.151,1,1,Turnigy_CyclesB,4.1929,-1.6091,10.4107,-0.0004,-0.0017,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:03.956,00:00:02.260,1,1,Turnigy_CyclesB,4.1927,-1.6065,10.4107,-0.0004,-0.0019,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:04.049,00:00:02.353,1,1,Turnigy_CyclesB,4.1927,-1.6014,10.4107,-0.0005,-0.0021,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:04.159,00:00:02.463,1,1,Turnigy_CyclesB,4.1926,-1.6014,10.4107,-0.0005,-0.0023,3.0000,
5/23/2019 2:25:13 PM,36,TABLE,10:29:04.257,00:00:02.561,1,1,Turnigy_CyclesB,4.1924,-1.6014,10.4107,-0.0006,-0.0024,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.363,00:00:02.667,1,1,Turnigy_CyclesB,4.1922,-1.6014,10.4107,-0.0006,-0.0026,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.455,00:00:02.759,1,1,Turnigy_CyclesB,4.1922,-1.6014,10.4107,-0.0007,-0.0028,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.555,00:00:02.859,1,1,Turnigy_CyclesB,4.1921,-1.6014,10.4107,-0.0007,-0.0030,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.661,00:00:02.965,1,1,Turnigy_CyclesB,4.1921,-1.5989,10.4107,-0.0008,-0.0032,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.748,00:00:03.052,1,1,Turnigy_CyclesB,4.1919,-1.5989,10.4107,-0.0008,-0.0034,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.851,00:00:03.155,1,1,Turnigy_CyclesB,4.1917,-1.6014,10.4107,-0.0009,-0.0036,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:04.955,00:00:03.259,1,1,Turnigy_CyclesB,4.1917,-1.5708,10.4107,-0.0009,-0.0037,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:05.059,00:00:03.363,1,1,Turnigy_CyclesB,4.1924,-1.3460,10.4107,-0.0009,-0.0039,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:05.149,00:00:03.453,1,1,Turnigy_CyclesB,4.1926,-1.2924,10.4107,-0.0010,-0.0041,3.0000,
5/23/2019 2:25:14 PM,36,TABLE,10:29:05.247,00:00:03.551,1,1,Turnigy_CyclesB,4.1927,-1.2745,10.4107,-0.0010,-0.0042,3.0000,
5/23/2019 2:25:15 PM,36,TABLE,10:29:05.353,00:00:03.657,1,1,Turnigy_CyclesB,4.1927,-1.2694,10.4107,-0.0010,-0.0044,3.0000,
5/23/2019 2:25:15 PM,36,TABLE,10:29:05.457,00:00:03.761,1,1,Turnigy_CyclesB,4.1927,-1.2694,10.4107,-0.0011,-0.0045,3.0000,
5/23/2019 2:25:15 PM,36,TABLE,10:29:05.562,00:00:03.866,1,1,Turnigy_CyclesB,4.1927,-1.2694,10.4107,-0.0011,-0.0047,3.0000,
5/23/2019 2:25:15 PM,36,TABLE,10:29:05.649,00:00:03.953,1,1,Turnigy_CyclesB,4.1926,-1.2694,10.4107,-0.0011,-0.0048,3.0000,
